,canonized_url,date,original_url,mime_type,response_code,old_checksum,length
35,"com,twitter)/transition46",20201113142219,https://twitter.com/Transition46,text/html,200,BR523B7KTFKKR5IJB26NJTKHNY4PQ4MM,92653
36,"com,twitter)/transition46",20201114163258,https://twitter.com/Transition46,text/html,200,AD6255IUCLLYOS2L6XWA3QCGZRCBFP7Z,97222
37,"com,twitter)/transition46",20201115075123,https://twitter.com/transition46,text/html,200,44IEL5GVOLFZXMEJGHCP52BNUWU4VJA3,94112
38,"com,twitter)/transition46",20201115142656,https://twitter.com/Transition46,text/html,200,7KZSRKIKGYIWULEJUPYSIYMCVJVMESIF,93771
39,"com,twitter)/transition46",20201115163621,https://twitter.com/Transition46,text/html,200,SJTN4YFSNXTRPP6X3P7Z7UIDUXH2AAEF,96805
40,"com,twitter)/transition46",20201115172253,https://twitter.com/transition46,text/html,200,IYSYQBYCGVNMXNHBHPULPV5UANSNQUUP,93831
41,"com,twitter)/transition46",20201116194404,https://twitter.com/Transition46,text/html,200,76AM4CRECOPNNZOK2ACQ3RZUBOEYICDA,93487
42,"com,twitter)/transition46",20201117024049,https://twitter.com/Transition46,text/html,200,35YIIU5U56JSCSDTBZWTCQ63LRCQNK4D,93743
43,"com,twitter)/transition46",20201118173056,https://twitter.com/Transition46,text/html,200,T3H5E2SMXSBCEMOZSCASCZ7RQ7NJOS4A,96391
44,"com,twitter)/transition46",20201119120617,https://twitter.com/Transition46,text/html,200,UIKSAM7CFSXPYETVNWASV66ECPGR35NN,92743
45,"com,twitter)/transition46",20201119132010,https://twitter.com/Transition46,text/html,200,MXI7MN6ZYRUI7WH2A6K2XP2YZAR76WA2,92804
46,"com,twitter)/transition46",20201119150138,https://twitter.com/Transition46,text/html,200,CTF7ZWDPH5YF43G6A6OP47QQVIY3ODL7,92954
47,"com,twitter)/transition46",20201120210002,https://twitter.com/transition46,text/html,200,O74YABKPRWYCTN2J4MKMYW5EH5I5QWCR,92988
48,"com,twitter)/transition46",20201121020608,https://twitter.com/Transition46,text/html,200,TBJPYJIVWAYDNGPGCPSYM3LPWPVS573Y,92849
49,"com,twitter)/transition46",20201121222338,https://twitter.com/Transition46,text/html,200,5IQWVXTHTGDLFC3MWTM2X5VN2FGGEZL6,92712
50,"com,twitter)/transition46",20201122175848,https://twitter.com/Transition46,text/html,200,HVOFCKVCX5FTOFI6UUGZSRMSDJBVYBQL,94641
51,"com,twitter)/transition46",20201123041035,https://twitter.com/Transition46,text/html,200,2QLBZXTQGTB755OEY7BR6OFLPTEOTB7D,97135
52,"com,twitter)/transition46",20201123182604,https://twitter.com/Transition46,text/html,200,FE7XA4IYFR7SG7CVS5BDCWACYS2SLTIZ,94485
53,"com,twitter)/transition46",20201123211637,https://twitter.com/transition46,text/html,200,3A7CR4WQKPYDIZVQQ4UVVIQY5MVRTQKN,94587
54,"com,twitter)/transition46",20201123225144,https://twitter.com/transition46,text/html,200,AQKQP5QTWVBUUW53T33G464ZOKR6O464,94498
55,"com,twitter)/transition46",20201124032747,https://twitter.com/transition46,text/html,200,TZMY3CCQKIKGFDMPM2LTHWJXSLAUCXQV,96019
